type,repo_name,actor_login,created_at,event
IssueCommentEvent,ropensci/onboarding,maelle,2017-12-12T21:27:36Z,"""created"""
IssueCommentEvent,chrisvwn/Rnightlights,maelle,2017-12-12T20:26:19Z,"""created"""
WatchEvent,bearloga/cablecuttr,maelle,2017-12-13T11:32:38Z,"""started"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:46:38Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:28:18Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:44:01Z,NA
WatchEvent,mfasiolo/mgcViz,maelle,2017-12-13T12:29:46Z,"""started"""
IssueCommentEvent,ropensci/onboarding,maelle,2017-12-13T12:24:38Z,"""created"""
PushEvent,ropensci/onboarding,maelle,2017-12-13T12:24:07Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T12:08:12Z,NA
CreateEvent,ropensci/onboarding,maelle,2017-12-13T10:01:26Z,NA
PullRequestEvent,ropensci/onboarding,maelle,2017-12-13T10:01:52Z,"""opened"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T10:36:32Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T10:38:20Z,NA
IssuesEvent,EdwinTh/dutchmasters,maelle,2017-12-13T17:58:35Z,"""opened"""
WatchEvent,EdwinTh/dutchmasters,maelle,2017-12-13T17:57:35Z,"""started"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T17:13:50Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T17:49:07Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T09:54:11Z,NA
WatchEvent,reconhub/learn,maelle,2017-12-13T09:54:42Z,"""started"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T08:24:38Z,NA
IssueCommentEvent,ropensci/onboarding,maelle,2017-12-13T15:20:17Z,"""created"""
IssueCommentEvent,chrisvwn/Rnightlights,maelle,2017-12-13T14:21:52Z,"""created"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T14:28:23Z,NA
IssueCommentEvent,ropensci/onboarding,maelle,2017-12-13T16:16:58Z,"""created"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T08:24:38Z,NA
WatchEvent,bearloga/cablecuttr,maelle,2017-12-13T11:32:38Z,"""started"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:46:38Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:28:18Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T11:44:01Z,NA
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T09:54:11Z,NA
WatchEvent,reconhub/learn,maelle,2017-12-13T09:54:42Z,"""started"""
CreateEvent,ropensci/onboarding,maelle,2017-12-13T10:01:26Z,NA
PullRequestEvent,ropensci/onboarding,maelle,2017-12-13T10:01:52Z,"""opened"""
PushEvent,rweekly/rweekly.org,maelle,2017-12-13T10:36:32Z,NA
